match_id,url,competition,round,date,time,venue,spectators,referee,assistants,home_team,away_team,score,score_home,score_away,halftime,coach_home,coach_away,ok,error
3844636,https://www.oefb.at/Spiel/Druck/3844636/,Oberliga Süd Ost,5. Runde,13.09.2025,17:00,Fußballarena Lafnitz (Stadion),100,Jörg Hofgartner,Stojan Vukota; Muhamet Svishta,SV LICHT - LOIDL Lafnitz II,FC Almenland,1:4,1,4,0:0,Zoltan Vasas,Markus Durlacher,True,
3844797,https://www.oefb.at/Spiel/Druck/3844797/,Oberliga Süd Ost,5. Runde,13.09.2025,16:30,Stadion Rohrbach/L. (Sportplatz Rohrbach/L.),250,Sascha Koprivnik,Harald Ranz; Rafael Pöschl,SV - SCHERMANN Erdbau- Wirtschaft Rohrbach,Ilztal,7:0,7,0,4:0,"Peter Pfeifer , BEd","DI (FH) Peter Reiter , MBA",True,
3844713,https://www.oefb.at/Spiel/Druck/3844713/,Oberliga Süd Ost,5. Runde,12.09.2025,19:00,Sportplatz USV Deutsch Goritz (Sportplatz Deutsch Goritz),200,DI,Wolfgang Pucher; Eduard Werner Strommer,Deutsch Goritz,SVH Elektrotechnik Pfeifer Waldbach,1:4,1,4,1:2,Michael Rucker,"Arrigo Kurz , MSc",True,
3844626,https://www.oefb.at/Spiel/Druck/3844626/,Oberliga Süd Ost,5. Runde,12.09.2025,19:00,,321,Gerald Bognar,Agron Ziberi; Najeep Rezai,SV ADA Anger,SV TRIOTRONIK KROTTENDORF,1:2,1,2,1:0,Ing. Christof Seidl,Emmanuel Atangana,True,
3844740,https://www.oefb.at/Spiel/Druck/3844740/,Oberliga Süd Ost,5. Runde,12.09.2025,19:00,,280,Tarik Sahbegovic,"Martin Kriehuber , MEd BEd; Josip Jelic , BA",SV multicenter FELDBACH 1919,Dietersdorfer USV Loipersdorf,1:1,1,1,0:1,Werner Ostermann,Michael Tieber,True,
3844621,https://www.oefb.at/Spiel/Druck/3844621/,Oberliga Süd Ost,5. Runde,12.09.2025,19:00,,250,Mag. Adnan Dambo,Mag. Patrick Schenke; Tomislav Kemfelja,TSV RSI Systems Kirchberg / Raab,Pischelsdorf,2:0,2,0,1:0,Cristian Bisztriszki-Kovacs,"Mag. Christian Waldl , BEd",True,
3844731,https://www.oefb.at/Spiel/Druck/3844731/,Oberliga Süd Ost,6. Runde,21.09.2025,11:00,Waldstadion Dietersdorf (Hauptfeld),300,Ing. Serdar Cetin,Benedikt Weinhandl; Eduard Werner Strommer,Dietersdorfer USV Loipersdorf,SV LICHT - LOIDL Lafnitz II,1:2,1,2,1:1,Michael Tieber,Zoltan Vasas,True,
3844699,https://www.oefb.at/Spiel/Druck/3844699/,Oberliga Süd Ost,6. Runde,20.09.2025,17:00,Waldbach (Waldstadion) (Sportplatz Waldbach),200,Edin Kudic,"Mirko Adzaga; Milos Grozdanovic , BSc",SVH Elektrotechnik Pfeifer Waldbach,Hartberg / U. USV,1:1,1,1,0:0,"Arrigo Kurz , MSc",Patrick Gruber,True,
3844690,https://www.oefb.at/Spiel/Druck/3844690/,Oberliga Süd Ost,6. Runde,20.09.2025,17:00,St. Margarethen/R (Edi Glieder Stadion) (Edi Glieder Stadion St. Margarethen/R.),250,Ing. Daniel Renner-Paul,Agron Ziberi; Jürgen Reiter,St. Margarethen / R.,SV multicenter FELDBACH 1919,3:1,3,1,2:1,Jakob Färber,Werner Ostermann,True,
3844663,https://www.oefb.at/Spiel/Druck/3844663/,Oberliga Süd Ost,6. Runde,19.09.2025,19:00,,250,"DI Alexander Pintscher , BSc",Christian Birnstingl; Martin Hartner,Ilztal,TSV RSI Systems Kirchberg / Raab,2:0,2,0,1:0,"DI (FH) Peter Reiter , MBA",Cristian Bisztriszki-Kovacs,True,
3844763,https://www.oefb.at/Spiel/Druck/3844763/,Oberliga Süd Ost,6. Runde,19.09.2025,19:00,,200,Daniel Kreiner,Ewald Dolliner; Franz Leitinger,Pischelsdorf,Deutsch Goritz,3:0,3,0,0:0,"Mag. Christian Waldl , BEd",Michael Rucker,True,
3844756,https://www.oefb.at/Spiel/Druck/3844756/,Oberliga Süd Ost,6. Runde,19.09.2025,19:00,,120,Julian Edlinger,"Ing. BSc. Klaus Temmel , MA; Aldin Hasanovic",SV ADA Anger,SV - SCHERMANN Erdbau- Wirtschaft Rohrbach,1:1,1,1,0:0,Ing. Christof Seidl,"Peter Pfeifer , BEd",True,
3844788,https://www.oefb.at/Spiel/Druck/3844788/,Oberliga Süd Ost,6. Runde,19.09.2025,19:00,,300,Christian Stockreiter,Alfred Kislick; Martin Grain,SV TRIOTRONIK KROTTENDORF,FC Almenland,0:3,0,3,0:1,Emmanuel Atangana,Markus Durlacher,True,
3844629,https://www.oefb.at/Spiel/Druck/3844629/,Oberliga Süd Ost,7. Runde,07.10.2025,19:30,Fußballarena Lafnitz (Stadion),50,Gerhard Kressl,Daniel Kreiner; Franz Leitinger,SV LICHT - LOIDL Lafnitz II,St. Margarethen / R.,0:1,0,1,0:1,Zoltan Vasas,Jakob Färber,True,
3844759,https://www.oefb.at/Spiel/Druck/3844759/,Oberliga Süd Ost,7. Runde,07.10.2025,19:30,Raiffeisenstadion Kirchberg/R. (Sportplatz Kirchberg/R.),150,Alem Kulasin,Fahrudin Pedljic; Rene Franek,TSV RSI Systems Kirchberg / Raab,SV ADA Anger,2:0,2,0,0:0,Cristian Bisztriszki-Kovacs,Ing. Christof Seidl,True,
3844691,https://www.oefb.at/Spiel/Druck/3844691/,Oberliga Süd Ost,7. Runde,27.09.2025,17:00,Stadion Schildbach Hartberg (Sportplatz Hartberg/U.),231,Julia Stefanie Baier,Lena Hirtl; Anton Strablegg,Hartberg / U. USV,Pischelsdorf,1:2,1,2,0:1,Patrick Gruber,"Mag. Christian Waldl , BEd",True,
3844674,https://www.oefb.at/Spiel/Druck/3844674/,Oberliga Süd Ost,7. Runde,27.09.2025,16:00,,150,"Bernhard Reiter , MEd",Roland Schweiger; Christian Moitzi,Deutsch Goritz,Ilztal,1:2,1,2,0:1,Michael Rucker,"DI (FH) Peter Reiter , MBA",True,
3844678,https://www.oefb.at/Spiel/Druck/3844678/,Oberliga Süd Ost,7. Runde,27.09.2025,16:00,,400,"Daniel Hofer , MBA",Patrick Kohlbacher; Andreas Almer,FC Almenland,Dietersdorfer USV Loipersdorf,3:3,3,3,2:1,Markus Durlacher,Michael Tieber,True,
3844774,https://www.oefb.at/Spiel/Druck/3844774/,Oberliga Süd Ost,7. Runde,27.09.2025,16:00,Stadion Rohrbach/L. (Sportplatz Rohrbach/L.),200,Mag. Adnan Dambo,DI Dominik Grasser; Cosmin-Petru Ota,SV - SCHERMANN Erdbau- Wirtschaft Rohrbach,SV TRIOTRONIK KROTTENDORF,3:2,3,2,1:0,"Peter Pfeifer , BEd",Emmanuel Atangana,True,
3844650,https://www.oefb.at/Spiel/Druck/3844650/,Oberliga Süd Ost,7. Runde,26.09.2025,19:00,,120,Gerald Mock,Clemens Angerer; Michael Blasonig,SV multicenter FELDBACH 1919,SVH Elektrotechnik Pfeifer Waldbach,4:0,4,0,0:0,Werner Ostermann,"Arrigo Kurz , MSc",True,
3844670,https://www.oefb.at/Spiel/Druck/3844670/,Oberliga Süd Ost,8. Runde,04.10.2025,18:30,Waldbach (Waldstadion),200,"Bernhard Reiter , MEd",Roland Schweiger; Peter Schuhajek,SVH Elektrotechnik Pfeifer Waldbach,SV LICHT - LOIDL Lafnitz II,8:2,8,2,3:1,"Arrigo Kurz , MSc",Zoltan Vasas,True,
3844652,https://www.oefb.at/Spiel/Druck/3844652/,Oberliga Süd Ost,8. Runde,04.10.2025,17:00,St. Margarethen/R (Edi Glieder Stadion) (Edi Glieder Stadion St. Margarethen/R.),200,Martin Lödl,"Kevin Walzl , BA; Salvador-Miguel Treiber",St. Margarethen / R.,FC Almenland,1:1,1,1,1:0,Jakob Färber,Markus Durlacher,True,
3844716,https://www.oefb.at/Spiel/Druck/3844716/,Oberliga Süd Ost,8. Runde,04.10.2025,16:00,Stadion Rohrbach/L. (Sportplatz Rohrbach/L.),200,Mag. Thomas Ofner,"Daniel Hofer , MBA; Mirko Adzaga",SV - SCHERMANN Erdbau- Wirtschaft Rohrbach,TSV RSI Systems Kirchberg / Raab,0:1,0,1,0:0,"Peter Pfeifer , BEd",Cristian Bisztriszki-Kovacs,True,
3844655,https://www.oefb.at/Spiel/Druck/3844655/,Oberliga Süd Ost,8. Runde,03.10.2025,19:00,,150,Daniel Kreiner,Lena Hirtl; Markus Liebisch,Ilztal,Hartberg / U. USV,0:2,0,2,0:1,"DI (FH) Peter Reiter , MBA",Patrick Gruber,True,
3844750,https://www.oefb.at/Spiel/Druck/3844750/,Oberliga Süd Ost,8. Runde,03.10.2025,19:00,,250,Gerald Bauernfeind,Zvonimir Mestrovic; Josef Kribernegg,Pischelsdorf,SV multicenter FELDBACH 1919,1:2,1,2,1:1,"Mag. Christian Waldl , BEd",Werner Ostermann,True,
3844700,https://www.oefb.at/Spiel/Druck/3844700/,Oberliga Süd Ost,8. Runde,03.10.2025,19:00,,100,"Ing. BSc. Klaus Temmel , MA",Vedad Emso; DI Peter Axnix,SV ADA Anger,Deutsch Goritz,2:2,2,2,1:2,Ing. Christof Seidl,Michael Rucker,True,
3844644,https://www.oefb.at/Spiel/Druck/3844644/,Oberliga Süd Ost,8. Runde,03.10.2025,19:00,,200,"Alexander Lappi , MSc",Paul Prosen; Günther Pachler,SV TRIOTRONIK KROTTENDORF,Dietersdorfer USV Loipersdorf,1:0,1,0,0:0,Emmanuel Atangana,Michael Tieber,True,
3844744,https://www.oefb.at/Spiel/Druck/3844744/,Oberliga Süd Ost,9. Runde,12.10.2025,15:00,Stadion Schildbach Hartberg (Sportplatz Hartberg/U.),300,Dalibor Popovic,Franz Hofer; Wilfried Adam,Hartberg / U. USV,SV ADA Anger,4:0,4,0,2:0,Patrick Gruber,Ing. Christof Seidl,True,
3844793,https://www.oefb.at/Spiel/Druck/3844793/,Oberliga Süd Ost,9. Runde,11.10.2025,16:00,Sportplatz USV Deutsch Goritz (Sportplatz Deutsch Goritz),200,Ing. Daniel Renner-Paul,"Daniel Hofer , MBA; Aldin Hasanovic",Deutsch Goritz,SV - SCHERMANN Erdbau- Wirtschaft Rohrbach,0:2,0,2,0:0,Michael Rucker,"Peter Pfeifer , BEd",True,
3844647,https://www.oefb.at/Spiel/Druck/3844647/,Oberliga Süd Ost,9. Runde,11.10.2025,16:00,Fußballarena Lafnitz (Stadion),110,Daniel Kreiner,Markus Liebisch; Walter Kumpitsch,SV LICHT - LOIDL Lafnitz II,Pischelsdorf,4:0,4,0,3:0,Zoltan Vasas,"Mag. Christian Waldl , BEd",True,
3844634,https://www.oefb.at/Spiel/Druck/3844634/,Oberliga Süd Ost,9. Runde,10.10.2025,19:00,Sport- u. Freizeitzentrum Passail (Sportplatz Passail),180,Roland Gierer,Gerhard Wango; Sven Rudolf Gierer,FC Almenland,SVH Elektrotechnik Pfeifer Waldbach,2:2,2,2,1:2,Michael Gruber,"Arrigo Kurz , MSc",True,
3844748,https://www.oefb.at/Spiel/Druck/3844748/,Oberliga Süd Ost,9. Runde,10.10.2025,19:00,,180,Christian Omulec,Georg Kirnbauer,SV multicenter FELDBACH 1919,Ilztal,5:0,5,0,1:0,Werner Ostermann,"DI (FH) Peter Reiter , MBA",True,
3844762,https://www.oefb.at/Spiel/Druck/3844762/,Oberliga Süd Ost,9. Runde,10.10.2025,19:00,,150,Daniel Kreiner,Thomas Wamberger; Josef Kribernegg,TSV RSI Systems Kirchberg / Raab,SV TRIOTRONIK KROTTENDORF,4:0,4,0,2:0,Cristian Bisztriszki-Kovacs,Emmanuel Atangana,True,
3844778,https://www.oefb.at/Spiel/Druck/3844778/,Oberliga Süd Ost,9. Runde,10.10.2025,18:30,Waldstadion Dietersdorf (Hauptfeld),250,Dr. Patrik Kügerl,Alem Kulasin; Michael Blasonig,Dietersdorfer USV Loipersdorf,St. Margarethen / R.,2:1,2,1,1:0,Michael Teuschler,Jakob Färber,True,
3844785,https://www.oefb.at/Spiel/Druck/3844785/,Oberliga Süd Ost,10. Runde,18.10.2025,17:00,Waldbach (Waldstadion) (Sportplatz Waldbach),70,Stefan Grasser,Markus Schweiger; Georg Raicht,SVH Elektrotechnik Pfeifer Waldbach,Dietersdorfer USV Loipersdorf,1:3,1,3,0:2,"Arrigo Kurz , MSc",Michael Tieber,True,
3844685,https://www.oefb.at/Spiel/Druck/3844685/,Oberliga Süd Ost,10. Runde,18.10.2025,16:00,Stadion Rohrbach/L. (Sportplatz Rohrbach/L.),301,Sascha Koprivnik,Dominik Salzger; Patrick Gehrer,SV - SCHERMANN Erdbau- Wirtschaft Rohrbach,Hartberg / U. USV,4:1,4,1,2:0,"Peter Pfeifer , BEd",Patrick Gruber,True,
3844733,https://www.oefb.at/Spiel/Druck/3844733/,Oberliga Süd Ost,10. Runde,17.10.2025,19:00,,100,Mag. Adnan Dambo,Edis Kudic; Edin Hasanovic,Ilztal,SV LICHT - LOIDL Lafnitz II,1:5,1,5,1:3,"DI (FH) Peter Reiter , MBA",Zoltan Vasas,True,
3844643,https://www.oefb.at/Spiel/Druck/3844643/,Oberliga Süd Ost,10. Runde,17.10.2025,19:00,,150,"Kevin Walzl , BA",Ing. Franz Deutschmann; Ilija Markusic,Pischelsdorf,FC Almenland,5:2,5,2,2:1,"Mag. Christian Waldl , BEd",Markus Durlacher,True,
3844693,https://www.oefb.at/Spiel/Druck/3844693/,Oberliga Süd Ost,10. Runde,17.10.2025,19:00,,200,Erwin Komornyik,Robert Primus; Kurt Umschaden,SV ADA Anger,SV multicenter FELDBACH 1919,2:4,2,4,1:2,Ing. Christof Seidl,Werner Ostermann,True,
3844764,https://www.oefb.at/Spiel/Druck/3844764/,Oberliga Süd Ost,10. Runde,17.10.2025,19:00,,150,Christian Omulec,Markus Pöllabauer; Elvis Crnac,SV TRIOTRONIK KROTTENDORF,St. Margarethen / R.,0:2,0,2,0:0,Emmanuel Atangana,Jakob Färber,True,
3844735,https://www.oefb.at/Spiel/Druck/3844735/,Oberliga Süd Ost,10. Runde,17.10.2025,19:00,,400,Tarik Sahbegovic,"Martin Kriehuber , MEd BEd; Johann Kresche",TSV RSI Systems Kirchberg / Raab,Deutsch Goritz,3:2,3,2,3:0,Cristian Bisztriszki-Kovacs,Michael Rucker,True,
3842812,https://www.oefb.at/Spiel/Druck/3842812/,ÖFB Jugendliga U18,1. Runde,17.09.2025,18:00,Walter Niederkofler Stadion Pachern (Stadion Pachern Hauptfeld),120,Stojan Vukota,Jakob Kronheim; Mark Johannes Nolden,AKA Steiermark - Sturm Graz U18,AKA RZ Pellets WAC U18,2:2,2,2,0:1,Matthias Rojs,Alexander Johannes Johannsen,True,
3842772,https://www.oefb.at/Spiel/Druck/3842772/,ÖFB Jugendliga U18,1. Runde,06.09.2025,11:00,"Stadtsportanlage, St. Pölten (Stadtsportanlage St. Pölten)",75,"Gabriel Gmeiner , MSc",Saba Bidzinashvili; Denis Tujkic,AKA St. Pölten NÖ U18,AKA SV Ried U18,3:0,3,0,1:0,Marcel Lücke,Denis Omic,True,
3843004,https://www.oefb.at/Spiel/Druck/3843004/,ÖFB Jugendliga U18,1. Runde,23.08.2025,16:00,,300,Cagri Demir,Emre Ucar; Anatol Hrubesch,AKA FK Austria Wien U18,AKA Admira Wacker U18,1:2,1,2,0:1,Patrick Fürst,Harald Suchard,True,
3843010,https://www.oefb.at/Spiel/Druck/3843010/,ÖFB Jugendliga U18,1. Runde,23.08.2025,15:00,Akademie Liefering (Platz 1),299,Armin Talic,Miguel Antonio De Oliveira; Florian Wack,Red Bull Akademie U18,LASK Akademie OÖ U18,3:3,3,3,0:1,Danny Galm,Mario Mühlbauer,True,
3843069,https://www.oefb.at/Spiel/Druck/3843069/,ÖFB Jugendliga U18,1. Runde,23.08.2025,12:30,,120,Harun Suta,Lasse Helnwein; Maximilian Krippner,AKA SK Rapid U18,AKA Tirol U18,3:1,3,1,1:1,Mag. Florian Forster,Michael Baur,True,
3842727,https://www.oefb.at/Spiel/Druck/3842727/,ÖFB Jugendliga U18,1. Runde,22.08.2025,12:45,,200,Biljana Iskin,Emir Skrijelj; Furkan Özgan,AKA Hypo Vorarlberg U18,Fußballakademie Burgenland U18,2:1,2,1,1:0,Peter Hlinka,Philipp Pürzl,True,
3842806,https://www.oefb.at/Spiel/Druck/3842806/,ÖFB Jugendliga U18,2. Runde,30.08.2025,16:00,,150,Tomislav Ivankovic,Alexander Walter Foissner; Eray Aksar,AKA Admira Wacker U18,Red Bull Akademie U18,0:3,0,3,0:1,Harald Suchard,Danny Galm,True,
3843029,https://www.oefb.at/Spiel/Druck/3843029/,ÖFB Jugendliga U18,2. Runde,30.08.2025,15:00,,37,Aladin Midzic,Alfred Vorderwinkler; Stanley Hausmann,AKA SV Ried U18,AKA Steiermark - Sturm Graz U18,0:5,0,5,0:2,Denis Omic,Patrick Tendl,True,
3843035,https://www.oefb.at/Spiel/Druck/3843035/,ÖFB Jugendliga U18,2. Runde,30.08.2025,12:30,Jacques Lemans Arena (Jacques Lemans Arena),120,DI,"Mario Maurer , BSc; Kevin Kaspar",AKA RZ Pellets WAC U18,AKA SK Rapid U18,2:0,2,0,0:0,Alexander Johannes Johannsen,Mag. Florian Forster,True,
3842710,https://www.oefb.at/Spiel/Druck/3842710/,ÖFB Jugendliga U18,2. Runde,30.08.2025,12:30,MELACH ROAD (Sportplatz Kematen),150,Alexander Pale,Marjan Jankovic; Leon Gritsch,AKA Tirol U18,AKA FK Austria Wien U18,2:2,2,2,2:0,Michael Baur,Patrick Fürst,True,
3842986,https://www.oefb.at/Spiel/Druck/3842986/,ÖFB Jugendliga U18,2. Runde,30.08.2025,12:15,"voestalpine Stadion, Pasching (Hauptfeld)",70,Robert Platzer,Haris Fajic; Sait Adibelli,LASK Akademie OÖ U18,AKA Hypo Vorarlberg U18,3:1,3,1,0:0,Mario Mühlbauer,Peter Hlinka,True,
3842771,https://www.oefb.at/Spiel/Druck/3842771/,ÖFB Jugendliga U18,2. Runde,29.08.2025,18:00,Fußballakademie Burgenland / Mattersburg (Rasenplatz 2),110,"Prof. Sami Selmani , MEd BEd",Michael Lidy; Zoran Radonjic,Fußballakademie Burgenland U18,AKA St. Pölten NÖ U18,2:4,2,4,1:1,Philipp Pürzl,Marcel Lücke,True,
3842867,https://www.oefb.at/Spiel/Druck/3842867/,ÖFB Jugendliga U18,3. Runde,13.09.2025,16:00,,50,Christian Maier,Johann Schrittesser; Daniel Kosmrlj,AKA RZ Pellets WAC U18,AKA FK Austria Wien U18,0:0,0,0,0:0,Alexander Johannes Johannsen,Patrick Fürst,True,
3842965,https://www.oefb.at/Spiel/Druck/3842965/,ÖFB Jugendliga U18,3. Runde,13.09.2025,15:00,,101,Christian Pfeiffer,Yara Maria Kandlbinder; Lamin Barrow,AKA SK Rapid U18,AKA SV Ried U18,0:2,0,2,0:1,Mag. Florian Forster,Denis Omic,True,
3842932,https://www.oefb.at/Spiel/Druck/3842932/,ÖFB Jugendliga U18,3. Runde,13.09.2025,15:00,Akademie Liefering (Platz 1),70,Mst. Reuf Salihovic,Tobias Lukas Pointner; Karrar Gshayyish,Red Bull Akademie U18,AKA Hypo Vorarlberg U18,3:0,3,0,1:0,Danny Galm,Peter Hlinka,True,
3842848,https://www.oefb.at/Spiel/Druck/3842848/,ÖFB Jugendliga U18,3. Runde,13.09.2025,13:00,Walter Niederkofler Stadion Pachern (Stadion Pachern Hauptfeld),120,Zvonimir Mestrovic,Dalibor Popovic; Franz Pachernegg,AKA Steiermark - Sturm Graz U18,Fußballakademie Burgenland U18,5:0,5,0,3:0,Patrick Tendl,Philipp Pürzl,True,
3843032,https://www.oefb.at/Spiel/Druck/3843032/,ÖFB Jugendliga U18,3. Runde,13.09.2025,12:00,,55,Michael Weber,Nihat Sahan; Cengiz Sert,AKA Admira Wacker U18,AKA Tirol U18,0:2,0,2,0:0,Harald Suchard,Michael Baur,True,
3843036,https://www.oefb.at/Spiel/Druck/3843036/,ÖFB Jugendliga U18,3. Runde,13.09.2025,11:00,"Stadtsportanlage, St. Pölten (Stadtsportanlage St. Pölten)",100,Mag. Matthias Wilfried Lenz,Jetmir Muslii; BA Daniel Gornik,AKA St. Pölten NÖ U18,LASK Akademie OÖ U18,0:2,0,2,0:1,Marcel Lücke,Mario Mühlbauer,True,
3843081,https://www.oefb.at/Spiel/Druck/3843081/,ÖFB Jugendliga U18,4. Runde,20.09.2025,16:00,Jacques Lemans Arena (Jacques Lemans Arena),200,MSc Mathias Bodner,Christoph Hopfgartner; Peter Heiss,AKA RZ Pellets WAC U18,AKA Admira Wacker U18,3:1,3,1,1:1,Alexander Johannes Johannsen,Harald Suchard,True,
3842874,https://www.oefb.at/Spiel/Druck/3842874/,ÖFB Jugendliga U18,4. Runde,20.09.2025,16:00,,143,Sebastian Rothbauer,Severin Wagner; Mario Staudinger,AKA SV Ried U18,AKA FK Austria Wien U18,1:2,1,2,0:1,Denis Omic,Patrick Fürst,True,
3842894,https://www.oefb.at/Spiel/Druck/3842894/,ÖFB Jugendliga U18,4. Runde,20.09.2025,16:00,"voestalpine Stadion, Pasching (Hauptfeld)",110,Alen Puskaric,"Lukas Schilcher , BA; Nurfet Dizdarevic",LASK Akademie OÖ U18,AKA Steiermark - Sturm Graz U18,1:2,1,2,1:2,Mario Mühlbauer,Matthias Rojs,True,
3842803,https://www.oefb.at/Spiel/Druck/3842803/,ÖFB Jugendliga U18,4. Runde,20.09.2025,15:00,Sportplatz Wiesengasse C (Hauptspielfeld),250,Andreas Staudinger,Mag. Walter Tschon; Feyzullah Can,AKA Tirol U18,Red Bull Akademie U18,0:4,0,4,0:0,Michael Baur,Danny Galm,True,
3842761,https://www.oefb.at/Spiel/Druck/3842761/,ÖFB Jugendliga U18,4. Runde,20.09.2025,13:00,Fußballakademie Burgenland / Mattersburg (Rasenplatz 2),123,Tobias Unger,Oliver Schneeberger; Abdüssamet Aslan,Fußballakademie Burgenland U18,AKA SK Rapid U18,1:6,1,6,0:4,Philipp Pürzl,Mag. Florian Forster,True,
3842743,https://www.oefb.at/Spiel/Druck/3842743/,ÖFB Jugendliga U18,4. Runde,20.09.2025,12:15,,100,Manuel Jauk,Furkan Özgan; Julian Gasser,AKA Hypo Vorarlberg U18,AKA St. Pölten NÖ U18,1:1,1,1,1:1,Peter Hlinka,Marcel Lücke,True,
3842747,https://www.oefb.at/Spiel/Druck/3842747/,ÖFB Jugendliga U18,5. Runde,27.09.2025,16:00,,50,Daniel Holzinger,Franz Schuster; Halit Gültekin,AKA Admira Wacker U18,AKA SV Ried U18,2:2,2,2,2:0,Harald Suchard,Denis Omic,True,
3842989,https://www.oefb.at/Spiel/Druck/3842989/,ÖFB Jugendliga U18,5. Runde,27.09.2025,15:00,,70,Ing. Ahmet Bayar,"Armin Islamovic , MSc; Luka Borkanovic",AKA SK Rapid U18,LASK Akademie OÖ U18,4:3,4,3,1:2,Mag. Florian Forster,Mario Mühlbauer,True,
3842869,https://www.oefb.at/Spiel/Druck/3842869/,ÖFB Jugendliga U18,5. Runde,27.09.2025,15:00,Akademie Liefering (Platz 1),100,Patrick Übleis,Daris Sabanovic; Mihail Kozarev,Red Bull Akademie U18,AKA St. Pölten NÖ U18,4:1,4,1,2:0,Danny Galm,Marcel Lücke,True,
3842995,https://www.oefb.at/Spiel/Druck/3842995/,ÖFB Jugendliga U18,5. Runde,27.09.2025,13:00,,100,Roland Braunschmidt,Tunahan Cetin; Ameen Mahmood Abed Al-abedi,Fußballakademie Burgenland U18,AKA FK Austria Wien U18,3:2,3,2,2:1,Philipp Pürzl,Patrick Fürst,True,
3843001,https://www.oefb.at/Spiel/Druck/3843001/,ÖFB Jugendliga U18,5. Runde,27.09.2025,12:30,MELACH ROAD (Sportplatz Kematen) (Hauptspielfeld),100,Ali Mutlu,Ali Fidan; Haydar Korkmaz,AKA Tirol U18,AKA RZ Pellets WAC U18,3:4,3,4,1:3,Michael Baur,Alexander Johannes Johannsen,True,
3842950,https://www.oefb.at/Spiel/Druck/3842950/,ÖFB Jugendliga U18,5. Runde,27.09.2025,11:00,Walter Niederkofler Stadion Pachern (Stadion Pachern Hauptfeld),55,Stefan Grasser,Christian Stockreiter; Roland Smolej,AKA Steiermark - Sturm Graz U18,AKA Hypo Vorarlberg U18,2:0,2,0,0:0,Matthias Rojs,Peter Hlinka,True,
3842726,https://www.oefb.at/Spiel/Druck/3842726/,ÖFB Jugendliga U18,6. Runde,04.10.2025,16:00,Jacques Lemans Arena (Jacques Lemans Arena),250,Manuel Koller,Kevin Kaspar; Izet Mujkic,AKA RZ Pellets WAC U18,Red Bull Akademie U18,1:2,1,2,1:0,Alexander Johannes Johannsen,Danny Galm,True,
3842969,https://www.oefb.at/Spiel/Druck/3842969/,ÖFB Jugendliga U18,6. Runde,04.10.2025,15:00,,70,Philipp Hubinger,Tomislav Lukic; Alfred Vorderwinkler,AKA SV Ried U18,AKA Tirol U18,2:2,2,2,2:1,Denis Omic,Michael Baur,True,
3842866,https://www.oefb.at/Spiel/Druck/3842866/,ÖFB Jugendliga U18,6. Runde,04.10.2025,15:00,,85,Tobias Eder,Giorgi Bidzinashvili; BSc Mohammad Haydari,AKA St. Pölten NÖ U18,AKA Steiermark - Sturm Graz U18,1:2,1,2,0:1,Marcel Lücke,Patrick Tendl,True,
3842774,https://www.oefb.at/Spiel/Druck/3842774/,ÖFB Jugendliga U18,6. Runde,04.10.2025,15:00,,100,"Tobias Wimhofer , BSc",Kilian Nemeth; Christian Seiberl,LASK Akademie OÖ U18,AKA FK Austria Wien U18,0:0,0,0,0:0,Mario Mühlbauer,Patrick Fürst,True,
3843082,https://www.oefb.at/Spiel/Druck/3843082/,ÖFB Jugendliga U18,6. Runde,04.10.2025,13:00,Fußballakademie Burgenland / Mattersburg (Rasenplatz 2),100,Ing. Habip Tekeli,Levent Gören; Stefan Bauer,Fußballakademie Burgenland U18,AKA Admira Wacker U18,2:4,2,4,1:3,Philipp Pürzl,Harald Suchard,True,
3842849,https://www.oefb.at/Spiel/Druck/3842849/,ÖFB Jugendliga U18,6. Runde,04.10.2025,12:15,,100,Hasan Music,Samuel Salcher; Fatih Yildirim,AKA Hypo Vorarlberg U18,AKA SK Rapid U18,2:1,2,1,0:0,Peter Hlinka,Mag. Florian Forster,True,
3842897,https://www.oefb.at/Spiel/Druck/3842897/,ÖFB Jugendliga U18,7. Runde,18.10.2025,16:00,,50,Alexander Autherith,Muhammed Erdogdu; Ivan Stanojevic,AKA Admira Wacker U18,LASK Akademie OÖ U18,1:2,1,2,1:1,Harald Suchard,Mario Mühlbauer,True,
3842831,https://www.oefb.at/Spiel/Druck/3842831/,ÖFB Jugendliga U18,7. Runde,18.10.2025,16:00,Jacques Lemans Arena (Jacques Lemans Arena),85,Daniel Trampusch,Daniel Wittmann; Fritz Pirker,AKA RZ Pellets WAC U18,AKA SV Ried U18,1:2,1,2,0:1,Alexander Johannes Johannsen,Denis Omic,True,
3842718,https://www.oefb.at/Spiel/Druck/3842718/,ÖFB Jugendliga U18,7. Runde,18.10.2025,15:00,Akademie Liefering (Platz 1),150,Vahid Zagovic,Naid Jusufspahic; Wolfgang Vogel,Red Bull Akademie U18,AKA Steiermark - Sturm Graz U18,4:2,4,2,2:1,Danny Galm,Patrick Tendl,True,
3842756,https://www.oefb.at/Spiel/Druck/3842756/,ÖFB Jugendliga U18,7. Runde,18.10.2025,13:00,,150,Ing. Gerhard Grobelnik,Romeo Batia; Florian Kapun,AKA SK Rapid U18,AKA St. Pölten NÖ U18,0:3,0,3,0:2,Mag. Florian Forster,Marcel Lücke,True,
