player_id,name,birth_year,age,teams,competitions,minutes,matches,off,def,total,peak,pct_total,pct_peak,pct_talent
1119470,Nikolasz Ticián Nagy,2000,26,SV Klöcher Bau Oberwart / SV LICHT-LOIDL Lafnitz Amat.,Landesliga / Regionalliga Ost,4307,54,0.1196,0.087,0.2066,0.2066,0.9,0.9,9.8
916082,Jonas Überbacher,2006,20,AKA FK Austria Wien U18 / FC Marchfeld Donauauen / Young Violets Austria Wien,Regionalliga Ost / ÖFB Jugendliga U18,5481,61,0.0927,0.1139,0.2065,0.3065,0.8,0.8,0.0
913993,Elias Schaurecker,2004,22,SV teampool Seekirchen,Regionalliga West / Salzburger Liga,1908,36,0.0786,0.1277,0.2063,0.2563,0.6,0.6,11.3
1038232,Jonas Peinhart,2009,17,AKA Steiermark-Sturm Graz U15 / AKA Steiermark-Sturm Graz U16 / AKA Steiermark-Sturm Graz U18,ÖFB Jugendliga U15 / ÖFB Jugendliga U16 / ÖFB Jugendliga U18,3376,46,0.1653,0.0404,0.2057,0.4657,0.9,0.9,3.6
1070688,Oskar Weitmayr,2007,19,NWZ First Vienna FC 1894 U18 / Vienna,Wiener Stadtliga / ÖFB Jugendregionalliga Ost U18 / ÖFB Jugendregionalliga U18,3069,52,0.2187,-0.0134,0.2052,0.3552,1.2,1.2,3.5
1024087,Devran Gündük,2008,18,AKA FK Austria Wien U16 / AKA FK Austria Wien U18,ÖFB Jugendliga U16 / ÖFB Jugendliga U18,3653,55,0.145,0.06,0.2051,0.4151,1.7,1.7,3.7
1229811,Vladyslav Chanheliia,1988,38,Sportunion Mauer,Regionalliga Ost / Wiener Stadtliga,2700,30,0.1094,0.0956,0.2049,0.6649,0.0,0.0,10.9
954505,Romeo Mörth,2007,19,AKA FK Austria Wien U16 / AKA FK Austria Wien U18 / Young Violets Austria Wien,Regionalliga Ost / ÖFB Jugendliga U16 / ÖFB Jugendliga U18,4134,60,0.177,0.0279,0.2049,0.3549,1.3,1.3,1.2
937791,Mirnes Kahrimanovic,2004,22,Bischofshofen Sportklub 1933,Regionalliga West,5641,69,0.1418,0.0629,0.2047,0.2547,0.7,0.7,0.6
752726,Robin Linhart,2001,25,FCM Flyeralarm Traiskirchen / FCM Traiskirchen,Regionalliga Ost,3604,48,0.1222,0.0817,0.2039,0.2039,1.6,1.6,9.6
787260,Tobias Peter,2003,23,SV Donau,Regionalliga Ost / Wiener Stadtliga,6281,71,0.0651,0.1377,0.2029,0.2329,1.3,1.3,0.2
781761,Patrick Brugger,2003,23,SV teampool Seekirchen,Regionalliga West / Salzburger Liga,7534,90,0.0876,0.1145,0.2021,0.2321,1.5,1.5,0.0
240711,Elvir Hasic,,,Edelweiss / Union PROCON Dietach,LT1 OÖ Liga,6124,73,0.1066,0.095,0.2015,0.2015,,,
1283285,Ilia Ivanschitz,2007,19,Red Bull Akademie U18,ÖFB Jugendliga U18,2564,36,0.0552,0.1455,0.2008,0.3508,1.5,1.5,5.8
234447,Dusan Lazarevic,1995,31,SV Leobendorf,Regionalliga Ost,4659,59,0.1141,0.0867,0.2008,0.2808,0.8,0.8,5.7
414428,Christian Auer,1998,28,SV Absam,HYPO TIROL Liga,1194,14,0.1427,0.0572,0.1999,0.2099,2.2,2.2,25.1
1039407,Jonas Rohner,2007,19,AKA SV Ried U16 / AKA SV Ried U18 / Junge Wikinger Ried / Union Unis Gschwandt ,LT1 OÖ Liga / Regionalliga Mitte / ÖFB Jugendliga U16 / ÖFB Jugendliga U18,4735,65,0.0835,0.1159,0.1994,0.3494,1.6,1.6,0.1
944513,Marc Striednig,2006,20,Red Bull Akademie U18,ÖFB Jugendliga U18,1328,17,0.165,0.0344,0.1994,0.2994,1.0,1.0,11.9
223413,Andreas Pär,,,SV teampool Seekirchen,Regionalliga West / Salzburger Liga,6346,79,0.1127,0.0857,0.1984,0.1984,,,
865665,Rene Lukasser-Weitlaner,2005,21,FC Eurotours Kitzbühel / TSU Bramberg,Regionalliga West / Salzburger Liga,3912,44,0.0858,0.1119,0.1977,0.2677,0.5,0.5,1.2
1508317,Cheikne Kebe,2005,21,LASK,Regionalliga Mitte,2728,32,0.0868,0.1105,0.1973,0.2673,0.6,0.6,5.0
704759,Deni Stoilov,1994,32,ASV Siegendorf / ASV Siegendorf 1930 / FC Stadlau,Burgenlandliga / Regionalliga Ost / Wiener Stadtliga,5612,70,0.1347,0.0623,0.1969,0.3169,1.9,1.9,2.4
322642,Nemanja Zikic,2000,26,SV Wals-Grünau,Regionalliga West,2943,38,0.148,0.0483,0.1963,0.1963,1.2,1.2,16.6
1482447,Mouhamed Sy,2004,22,FC Wacker Innsbruck,Regionalliga West,2181,28,0.0613,0.1343,0.1956,0.2456,0.9,0.9,9.3
802076,Simon Paier,2002,24,HOFMANN PERSONAL Ilzer SV,Landesliga,5735,78,0.0848,0.1105,0.1952,0.2052,0.9,0.9,0.7
226043,Thomas Maier,1998,28,DSV Leoben / SV Fleischereimaschinen Schenk Tillmitsch,Landesliga / Regionalliga Mitte,1185,22,0.1087,0.0864,0.195,0.205,2.4,2.4,26.1
865664,Nico Lukasser-Weitlaner,2005,21,AKA SK Austria Klagenfurt U18 / Austria Klagenfurt / TSU Bramberg,Kärntner Liga / Salzburger Liga / ÖFB Jugendliga U18,4830,65,0.0754,0.1192,0.1946,0.2646,0.8,0.8,0.5
176779,Gregor Grubisic,1994,32,FC Diesel Kino AW Versicherungsmakler Großklein / Kalsdorf,Landesliga / Oberliga Mitte West,6612,80,0.1368,0.0578,0.1945,0.3145,2.4,2.4,0.9
1510225,Alpha Kassaynabo Balde,2005,21,LASK,Regionalliga Mitte,2815,32,0.0581,0.136,0.1941,0.2641,0.9,0.9,4.3
749519,Lukas Parger,2001,25,ASK Voitsberg,Regionalliga Mitte,1339,27,0.1411,0.053,0.1941,0.1941,1.8,1.8,24.4
1017727,Ensar Music,2007,19,AKA SK Rapid U18,ÖFB Jugendliga U18,2974,35,0.0656,0.1281,0.1938,0.3438,1.7,1.7,4.2
412553,Thomas Kofler,1998,28,SC Imst,Regionalliga West,7445,84,0.1355,0.0583,0.1938,0.2038,2.7,2.7,0.0
828571,Gabriel Bicanic,2004,22,SV Absam,HYPO TIROL Liga,2894,38,0.1414,0.0523,0.1937,0.2437,1.0,1.0,6.2
1150424,Jonas Lins,2009,17,Red Bull Akademie U15 / Red Bull Akademie U16 / Red Bull Akademie U18,ÖFB Jugendliga U15 / ÖFB Jugendliga U16 / ÖFB Jugendliga U18,4124,61,0.1633,0.0294,0.1927,0.4527,1.1,1.1,1.1
1017735,Dominic Dziurdzik,2006,20,NWZ First Vienna FC 1894 U18 / SR Donaufeld / Vienna,Regionalliga Ost / Wiener Stadtliga / ÖFB Jugendregionalliga Ost U18 / ÖFB Jugendregionalliga U18,2144,51,0.1617,0.03,0.1916,0.2916,1.1,1.1,5.8
366181,Fabian Büchele,1999,27,SV teampool Seekirchen,Regionalliga West / Salzburger Liga,6452,82,0.1493,0.0423,0.1916,0.1916,1.4,1.4,0.7
235126,Elvin Pargan,1996,30,UFC Hallein,Salzburger Liga,6341,74,0.1715,0.02,0.1915,0.2415,1.1,1.1,0.7
412255,Christoph Eller,1999,27,SC Imst,Regionalliga West,3915,57,0.0683,0.1232,0.1915,0.1915,1.6,1.6,8.6
826626,Benjamin Pitzek,2002,24,SV Wienerberg 1921,Wiener Stadtliga,4313,64,0.0807,0.1108,0.1915,0.2015,1.0,1.0,3.4
852778,Luca Tischler,2003,23,FC Hertha Wels / Hertha Wels / Wels FC Hertha Juniors,LT1 OÖ Liga / Regionalliga Mitte,4185,59,0.0685,0.1225,0.191,0.221,1.6,1.6,3.9
1117550,Nico Pichler,2009,17,DSM AKA OSTSTEIERMARK U18 A / DSM Hartberg AKA U16 / SPG DSM Fußball Akademie Oststeiermark U16 / SPG DSM Fußball Akademie Oststeiermark U18 / SV LICHT-LOIDL Lafnitz II / SV Licht-Loidl Lafnitz,Oberliga Süd Ost / Regionalliga Mitte / ÖFB Jugendregionalliga Ost U16 / ÖFB Jugendregionalliga U16 / ÖFB Jugendregionalliga U18,3244,45,0.1154,0.0755,0.1909,0.4509,1.2,1.2,4.1
1024383,Gabriel Vukadinovic,2008,18,NWZ TWL Elektra U16 / NWZ TWL Elektra U18 / TWL Elektra,Regionalliga Ost / ÖFB Jugendregionalliga Ost U16 / ÖFB Jugendregionalliga U18,4309,56,0.0519,0.1389,0.1908,0.4008,1.8,1.8,0.8
234521,Dominik Wydra,1994,32,ASV Siegendorf / ASV Siegendorf 1930 / SC/ESV Parndorf 1919,Burgenland Energie Landesliga / Burgenlandliga / Regionalliga Ost,6321,71,0.1355,0.0551,0.1905,0.3105,2.8,2.8,1.4
45450,Mario Ebenhofer,,,DSG Union HABAU Perg,LT1 OÖ Liga,5512,64,0.2026,-0.0125,0.1902,0.1902,,,
213028,Sebastian Prattes,,,Fürstenfeld,Landesliga,4953,67,0.0337,0.156,0.1897,0.1897,,,
775176,Tim Schreiber,2003,23,FSC Hochegger Dächer Eggendorf/Hartberg Amat. / Kohfidisch,Burgenland Energie Landesliga / Burgenlandliga / Landesliga,4998,63,0.119,0.0706,0.1896,0.2196,1.8,1.8,1.3
444148,Florian Eres,1998,28,VfB Hohenems,Regionalliga West,6660,74,0.0377,0.1514,0.1891,0.1991,3.0,3.0,0.3
323927,Konstantin Kerschbaumer,,,WAC / Wiener Sport-Club,Regionalliga Mitte / Regionalliga Ost,1566,19,0.1382,0.0508,0.189,0.189,,,
642918,David Dornhackl,1990,36,SC/ESV Parndorf 1919,Burgenlandliga / Regionalliga Ost,4911,62,0.0653,0.1234,0.1887,0.5187,0.0,0.0,4.0
938904,Christopher Weinzierl,2007,19,AKA Tirol U16 / AKA Tirol U18 / FC Wacker Innsbruck,Regionalliga West / ÖFB Jugendliga U16 / ÖFB Jugendliga U18,4387,67,0.2173,-0.0289,0.1884,0.3384,1.8,1.8,0.8
816415,Elias Neubauer,2002,24,ASK Voitsberg / Fürstenfeld / SV LICHT-LOIDL Lafnitz Amat. / Wildon,Landesliga / Regionalliga Mitte,4546,61,0.1413,0.046,0.1873,0.1973,1.2,1.2,2.7
418854,Lukas Würtinger,,,SV teampool Seekirchen / Vöcklamarkt,LT1 OÖ Liga / Salzburger Liga,6846,82,0.1164,0.0704,0.1868,0.1868,,,
242976,Dominik Oswald,,,FC Weinland Speed Connect RB Gamlitz / SV Fleischereimaschinen Schenk Tillmitsch,Landesliga,6075,74,0.0611,0.1254,0.1865,0.1865,,,
783885,Elias Weidinger,2001,25,FSC Hochegger Dächer Eggendorf/Hartberg Amat. / Fortuna Wiener Neustadt / SC Fortuna Wiener Neustadt,11teamsports 1. Landesliga / Landesliga,4726,58,0.1229,0.0636,0.1865,0.1865,2.0,2.0,4.2
418624,Simon Rumer,2001,25,FC Stubai,HYPO TIROL Liga,1885,25,0.1505,0.0359,0.1864,0.1864,2.2,2.2,21.0
843244,Jonas Schwaighofer,2001,25,FC Hertha Wels / Hertha Wels / Junge Wikinger Ried / Wels FC Hertha Juniors,LT1 OÖ Liga / Regionalliga Mitte,4586,69,0.032,0.1544,0.1864,0.1864,2.4,2.4,5.4
813672,Tobias Kerschl,2004,22,Sportunion Mauer,Regionalliga Ost / Wiener Stadtliga,6344,75,0.0343,0.1519,0.1862,0.2362,1.1,1.1,0.3
780792,Philipp Michael Baumgartner,2003,23,ATSV Wolfsberg,Kärntner Liga,5928,69,0.2115,-0.0254,0.1861,0.2161,2.0,2.0,0.8
823857,Taner Yildirim,2000,26,TSU Bramberg,Salzburger Liga,7303,83,0.0988,0.0865,0.1853,0.1853,1.4,1.4,0.0
642967,Lukas Umprecht,1994,32,SC Neusiedl am See 1919 / SC/ESV Parndorf 1919,Burgenlandliga / Regionalliga Ost,6802,79,0.0371,0.1482,0.1852,0.3052,3.3,3.3,0.0
237494,Florian Bauer,1991,35,Kremser SC / SG Kremser SC/Rehberg KM I,Regionalliga Ost,2426,30,0.1294,0.0557,0.1851,0.4551,0.8,0.8,18.3
410996,Marcel Fiechtner,1995,31,SV Absam,HYPO TIROL Liga,1175,14,0.1284,0.0565,0.1849,0.2649,1.2,1.2,30.9
913139,Hadis Limani,2006,20,FC Koch Türen Natters,HYPO TIROL Liga,4959,69,0.1546,0.0302,0.1848,0.2848,1.2,1.2,0.4
1120499,Fabio Johannes Krainz,2010,16,AKA SK Austria Klagenfurt U16 / Austria Klagenfurt,Kärntner Liga / ÖFB Jugendregionalliga U16,3445,43,0.085,0.0996,0.1846,0.5046,2.0,2.0,0.5
125348,Pascal Michael Zisser,,,Gleisdorf 09 / SV Fleischereimaschinen Schenk Tillmitsch,Landesliga / Regionalliga Mitte,6008,72,0.0844,0.0999,0.1844,0.1844,,,
469712,Fabian Vyhnalek,2000,26,SC Zwettl / Zwettl,11teamsports 1. Landesliga,1772,21,0.1391,0.045,0.1841,0.1841,1.6,1.6,23.9
239058,Stephan Auer,1991,35,ASV Siegendorf / FC Marchfeld Donauauen,Burgenlandliga / Regionalliga Ost,3723,53,0.1078,0.0762,0.184,0.454,1.6,1.6,10.3
1189175,Alessandro Ziege,1998,28,FC Eurotours Kitzbühel / FC Pinzgau Saalfelden,Regionalliga West,5241,61,0.071,0.1117,0.1827,0.1927,3.2,3.2,4.0
1039371,Elvin Rovcanin,2008,18,AKA FK Austria Wien U16 / AKA FK Austria Wien U18 / NWZ First Vienna FC 1894 U18 / Vienna,Wiener Stadtliga / ÖFB Jugendliga U16 / ÖFB Jugendliga U18 / ÖFB Jugendregionalliga U18,2883,49,0.1192,0.0635,0.1826,0.3926,1.9,1.9,6.7
1126284,Philipp Hienert,2007,19,NWZ SKN St. Pölten U16 / NWZ SKN St. Pölten U18,ÖFB Jugendregionalliga Ost U16 / ÖFB Jugendregionalliga Ost U18 / ÖFB Jugendregionalliga U18,1192,17,0.1316,0.0506,0.1822,0.3322,1.9,1.9,14.3
1095221,Lukas Fabian,2008,18,Red Bull Akademie U16 / Red Bull Akademie U18,ÖFB Jugendliga U16 / ÖFB Jugendliga U18,2411,42,0.1483,0.0338,0.1821,0.3921,2.1,2.1,9.4
414314,Christoph Gschösser,1998,28,SV Kirchbichl,HYPO TIROL Liga,5289,65,0.1303,0.0516,0.1819,0.1919,3.5,3.5,4.3
772317,Maximilian Michael Sieber,2003,23,Allerheiligen / SV Fleischereimaschinen Schenk Tillmitsch,Landesliga / Regionalliga Mitte,4159,69,0.0731,0.1084,0.1815,0.2115,2.1,2.1,4.1
1060513,Bernhard Swozil,2009,17,Red Bull Akademie U15 / Red Bull Akademie U16 / Red Bull Akademie U18,ÖFB Jugendliga U15 / ÖFB Jugendliga U16 / ÖFB Jugendliga U18,3525,53,0.1167,0.0643,0.181,0.441,1.3,1.3,2.9
411339,Tobias Auckenthaler,1996,30,SC Mils,HYPO TIROL Liga,2028,26,0.1113,0.0694,0.1807,0.2307,1.5,1.5,22.7
185460,Michael Olschnegger,,,FC E-Werk Kindberg-Mürzhofen,Landesliga / Oberliga Nord,1706,40,0.1046,0.076,0.1806,0.1806,,,
1089498,Belmin Kadic,2008,18,NWZ Horn-Hollabrunn U16 / NWZ Horn-Hollabrunn U18,ÖFB Jugendregionalliga U16 / ÖFB Jugendregionalliga U18,3846,44,0.0912,0.0894,0.1805,0.3905,2.2,2.2,3.0
406931,Christoph Hanser,1992,34,SC Münster / SVG Mayrhofen,HYPO TIROL Liga,5645,65,0.0132,0.1672,0.1803,0.3903,1.7,1.7,1.7
793449,Christian Karwas,2002,24,SC Retz / Sportunion Mauer,11teamsports 1. Landesliga / Regionalliga Ost,3033,36,0.0755,0.1045,0.1799,0.1899,1.4,1.4,7.8
954915,Moritz Stock,2007,19,SVG Mayrhofen,HYPO TIROL Liga,3540,65,0.1274,0.0525,0.1799,0.3299,2.1,2.1,3.0
767706,Manuel Willam,2001,25,SV Weber Beton Oberperfuss,HYPO TIROL Liga,4395,51,0.1292,0.0506,0.1798,0.1798,2.6,2.6,5.8
1086537,Jakob Mesaric,1999,27,DSC Wonisch Installationen,Regionalliga Mitte,4173,59,0.0763,0.1033,0.1796,0.1796,1.9,1.9,7.2
893884,Jonas Froihofer,2006,20,FC E-Werk Kindberg-Mürzhofen / NWZ KSV 1919 U18,Oberliga Nord / ÖFB Jugendregionalliga Ost U18,1200,18,0.1665,0.0131,0.1796,0.2796,1.3,1.3,13.7
242620,Roland Putsche,1991,35,Velden,Kärntner Liga,4134,50,0.1031,0.0762,0.1793,0.4493,2.4,2.4,7.1
1262573,Svetozar Ozvold,2008,18,AKA SK Rapid U16 / AKA SK Rapid U18,ÖFB Jugendliga U16 / ÖFB Jugendliga U18,2423,42,0.0968,0.0823,0.1792,0.3892,2.3,2.3,9.2
1334799,Marek Szotkowski,1996,30,SC Zwettl / Zwettl,11teamsports 1. Landesliga,6850,78,0.195,-0.0163,0.1787,0.2287,1.9,1.9,0.0
297601,Fabian Kopeinig,1998,28,Velden,Kärntner Liga / Regionalliga Mitte,6351,77,0.1284,0.0498,0.1782,0.1882,3.8,3.8,0.8
1160432,Hüseyin Yücel,2008,18,NWZ First Vienna FC 1894 U16 / NWZ First Vienna FC 1894 U18 / Vienna,Wiener Stadtliga / ÖFB Jugendregionalliga Ost U16 / ÖFB Jugendregionalliga U16 / ÖFB Jugendregionalliga U18,4871,67,0.1029,0.075,0.1779,0.3879,2.4,2.4,0.6
1013192,Christian Zawieschitzky,2007,19,Red Bull Akademie U16 / Red Bull Akademie U18,ÖFB Jugendliga U16 / ÖFB Jugendliga U18,2309,26,0.1637,0.0141,0.1778,0.3278,2.2,2.2,7.4
1204420,Jakob Maybach,2011,15,Red Bull Akademie U15,ÖFB Jugendliga U15,1539,20,0.1367,0.0406,0.1773,0.5473,0.0,0.0,2.5
802928,Lukas Ostermann,2003,23,Horitschon,Burgenland Energie Landesliga / Burgenlandliga,4776,56,0.1013,0.0759,0.1772,0.2072,2.3,2.3,2.0
1387292,Julien-Lee Richter,1999,27,UFC Stampfl-Bau Ostermiething,LT1 OÖ Liga,6664,79,0.1338,0.0431,0.1769,0.1769,2.1,2.1,0.5
1334687,Tamas Herbaly,1996,30,FC Dornbirn 1913,Regionalliga West,5371,61,0.066,0.1104,0.1764,0.2264,2.2,2.2,3.3
409759,Alexander Joppich,1995,31,FC Wacker Innsbruck,Regionalliga West,2428,28,0.0762,0.1002,0.1764,0.2564,1.6,1.6,15.9
866393,Christoph Prasch,2005,21,FSC Hochegger Dächer Eggendorf/Hartberg Amat. / SV LICHT-LOIDL Lafnitz Amat.,Landesliga,4390,67,0.1608,0.0156,0.1764,0.2464,1.0,1.0,0.6
189981,Philipp Posch,1994,32,SV Fleischereimaschinen Schenk Tillmitsch,Landesliga,6746,84,0.0949,0.0811,0.176,0.296,3.8,3.8,0.5
841518,Christian Steinlechner,2004,22,SC Imst,Regionalliga West,5130,57,0.0331,0.1429,0.176,0.226,1.3,1.3,1.0
234133,Manuel Kalman,,,SV Austria Salzburg,Regionalliga West,5183,58,0.0794,0.0959,0.1754,0.1754,,,
781311,Andre Zrnic,2001,25,UFC Hallein,Salzburger Liga,5792,69,0.1062,0.0689,0.1751,0.1751,2.8,2.8,1.2
1060709,Matthias Seelinger,2009,17,FAC Wien / NWZ FAC Wien U16 / NWZ FAC Wien U18,Wiener Stadtliga / ÖFB Jugendregionalliga Ost U16 / ÖFB Jugendregionalliga U16 / ÖFB Jugendregionalliga U18,3449,58,0.0825,0.0924,0.1749,0.4349,1.5,1.5,3.3
1023244,Lukas Pokorny,,,NWZ FAC Wien U16 / NWZ FAC Wien U18,ÖFB Jugendregionalliga Ost U16 / ÖFB Jugendregionalliga U18,925,15,0.1132,0.0615,0.1747,0.1747,,,
869177,Rinor Hulaj,2002,24,SAK 1914 / UFC Stampfl-Bau Ostermiething / Union Raiffeisen Gurten,LT1 OÖ Liga / Regionalliga Mitte / Salzburger Liga,3200,47,0.0161,0.1583,0.1744,0.1844,1.5,1.5,7.2
1230337,Benjamin Kraft,1996,30,SC Imst / SV Hall,HYPO TIROL Liga / Regionalliga West,6086,73,0.1126,0.0614,0.174,0.224,2.6,2.6,1.5
1528237,Gabriel Hornyák,2002,24,SV LICHT-LOIDL Lafnitz II / SV Licht-Loidl Lafnitz,Oberliga Süd Ost / Regionalliga Mitte,1045,20,0.0592,0.1147,0.1739,0.1839,1.7,1.7,21.5
252040,Simon Suprun,1999,27,SVG Reichenau,Regionalliga West,2922,56,0.0126,0.1611,0.1736,0.1736,2.3,2.3,12.4
418307,Hannes Heiss,2002,24,SC Mils,HYPO TIROL Liga,1596,18,0.1524,0.0212,0.1736,0.1836,1.9,1.9,17.0
242600,Patrick Paul Oswaldi,,,Bleiburg,Kärntner Liga,5394,68,0.0245,0.1487,0.1732,0.1732,,,
1059910,Anil Sakar,2006,20,Fortuna Wiener Neustadt / SC Fortuna Wiener Neustadt,11teamsports 1. Landesliga,2242,35,0.103,0.07,0.173,0.273,1.5,1.5,5.7
441014,Lukas Meyer,1999,27,SV Absam,HYPO TIROL Liga,4265,50,0.1297,0.0432,0.1729,0.1729,2.6,2.6,7.0
1165961,Leon Zickler,2011,15,Red Bull Akademie U15,ÖFB Jugendliga U15,1754,21,0.1176,0.0552,0.1728,0.5428,0.3,0.3,0.9
1052011,Omar Badarneh,2007,19,AKA SK Rapid U16 / AKA SK Rapid U18,ÖFB Jugendliga U16 / ÖFB Jugendliga U18,2624,36,0.1109,0.0617,0.1726,0.3226,2.3,2.3,5.9
885334,Michael Leon Schweiger,2005,21,WAC,Regionalliga Mitte,5894,83,0.0397,0.1329,0.1726,0.2426,1.2,1.2,0.1
1364784,Daniel Bares,1998,28,Union Raiffeisen Mondsee,LT1 OÖ Liga,2135,26,0.0912,0.0809,0.1721,0.1821,4.0,4.0,20.5
418647,Christoph Morscher,2000,26,SV Weber Beton Oberperfuss,HYPO TIROL Liga,3874,48,0.152,0.0192,0.1712,0.1712,1.9,1.9,12.6
939701,Sheqir Avdiu,2002,24,Fortuna Wiener Neustadt / SC Fortuna Wiener Neustadt,11teamsports 1. Landesliga,1358,35,0.0791,0.0921,0.1712,0.1812,2.0,2.0,19.3
1091085,Daniel Sigg,2007,19,AKA Hypo Vorarlberg U15 / AKA Hypo Vorarlberg U16 / AKA Hypo Vorarlberg U18,ÖFB Jugendliga U15 / ÖFB Jugendliga U16 / ÖFB Jugendliga U18,3922,50,0.027,0.1438,0.1709,0.3209,2.4,2.4,1.9
457770,Marcel Petry,2001,25,FC E-Werk Kindberg-Mürzhofen,Landesliga / Oberliga Nord,3838,46,0.1449,0.026,0.1709,0.1709,3.0,3.0,8.6
235938,Jakob Orgonyi,1991,35,KAC 1909,Kärntner Liga,3658,47,0.0711,0.0996,0.1707,0.4407,3.2,3.2,13.5
475025,Philipp Siegl,,,SV Klöcher Bau Oberwart / SV LICHT-LOIDL Lafnitz Amat.,Landesliga / Regionalliga Ost,2090,28,0.1842,-0.0139,0.1703,0.1703,,,
1415854,Bohdan Romaniuk,2001,25,ASK Klagenfurt / WAC,Regionalliga Mitte,6169,74,0.0672,0.1029,0.1702,0.1702,3.2,3.2,0.6
1022910,Valentin Zabransky,2007,19,Red Bull Akademie U18,ÖFB Jugendliga U18,1277,18,0.1278,0.0423,0.1701,0.3201,2.5,2.5,13.8
1433646,Adrian Castro Mesa,,,FC Hertha Wels / Hertha Wels,Regionalliga Mitte,3072,43,0.1048,0.065,0.1699,0.1699,,,
1511221,Toni Barisic,2002,24,ASKÖ Oedt / Gleisdorf 09,Regionalliga Mitte,3040,43,0.0595,0.1103,0.1697,0.1797,2.2,2.2,8.0
1057816,Mathias Bednar,2007,19,NWZ SKN St. Pölten U16 / NWZ SKN St. Pölten U18 / SKN St. Pölten,11teamsports 1. Landesliga / ÖFB Jugendregionalliga Ost U16 / ÖFB Jugendregionalliga Ost U18 / ÖFB Jugendregionalliga U18,3122,48,0.0721,0.0973,0.1694,0.3194,2.7,2.7,3.7
1113399,Markus Gurmann,2009,17,NWZ Horn-Hollabrunn U16 / NWZ Horn-Hollabrunn U18,ÖFB Jugendregionalliga U16 / ÖFB Jugendregionalliga U18,1733,21,0.1448,0.0244,0.1691,0.4291,1.6,1.6,13.8
364722,Michael Switil,,,SV Bürmoos,Salzburger Liga,4444,53,0.0425,0.1266,0.1691,0.1691,,,
739955,Tobias Wechselberger,,,SV teampool Seekirchen,Regionalliga West / Salzburger Liga,7209,87,0.1197,0.0492,0.1689,0.1689,,,
772871,Stefan Holzinger,2001,25,FC Hertha Wels / Hertha Wels / Wels FC Hertha Juniors,LT1 OÖ Liga / Regionalliga Mitte,2448,44,0.086,0.0828,0.1688,0.1688,3.4,3.4,14.6
1380156,Ammar Sjekirica,2003,23,SC EGLO Schwaz / Weiz / Zwettl,11teamsports 1. Landesliga / Regionalliga Mitte / Regionalliga West,1893,28,0.0788,0.09,0.1687,0.1987,2.5,2.5,15.3
1052784,Tristan Brükk,2004,22,ASK Voitsberg / Spittal/Drau,Kärntner Liga / Regionalliga Mitte,6641,84,0.1712,-0.0026,0.1686,0.2186,1.4,1.4,0.1
1189006,Quirin Florian Rackl,2006,20,FC Wacker Innsbruck / Red Bull Akademie U18,Regionalliga West / ÖFB Jugendliga U18,2666,42,0.0513,0.1173,0.1686,0.2686,1.6,1.6,2.7
1113701,Denis Güven,2009,17,AKA SK Austria Klagenfurt U16,ÖFB Jugendregionalliga U16,2035,34,0.0824,0.0855,0.168,0.428,1.7,1.7,11.3
694613,Besnik Mala,1986,40,SV Dinamo Helfort,Wiener Stadtliga,6627,77,0.0625,0.1053,0.1678,0.7478,2.9,2.9,0.0
234150,Marcel Vittner,1995,31,Haitzendorf / SC/ESV Parndorf 1919 / Scheiblingkirchen-Warth,11teamsports 1. Landesliga / Burgenlandliga,5208,69,0.0682,0.0995,0.1677,0.2477,2.0,2.0,5.3
1081666,Luca Pizzato,2009,17,AKA SK Austria Klagenfurt U15 / AKA SK Austria Klagenfurt U16 / AKA SK Austria Klagenfurt U18 / Austria Klagenfurt,Kärntner Liga / ÖFB Jugendliga U15 / ÖFB Jugendregionalliga U16 / ÖFB Jugendregionalliga U18,3018,57,0.1213,0.0462,0.1675,0.4275,1.9,1.9,5.6
922726,Diego Madritsch,2005,21,Junge Wikinger Ried / SCR Altach Juniors (Amateure),Regionalliga Mitte / Regionalliga West,3371,41,0.0988,0.0686,0.1674,0.2374,1.3,1.3,2.7
918186,Pierre Mohr,2007,19,DSC Wonisch Installationen / Red Bull Akademie U16 / Red Bull Akademie U18 / SPG DSM Fußball Akademie Oststeiermark U18 / SV LICHT-LOIDL Lafnitz Amat.,Landesliga / Regionalliga Mitte / ÖFB Jugendliga U16 / ÖFB Jugendliga U18 / ÖFB Jugendregionalliga U18,2018,50,0.1683,-0.001,0.1673,0.3173,2.8,2.8,9.4
1037272,Tomy Baotic,2008,18,AKA FK Austria Wien U16 / AKA FK Austria Wien U18 / Young Violets Austria Wien,Regionalliga Ost / ÖFB Jugendliga U16 / ÖFB Jugendliga U18,5379,67,0.0325,0.1346,0.1672,0.3772,2.5,2.5,0.3
890613,Daniel Raischl,1997,29,SAK 1914,Salzburger Liga,5528,64,0.0069,0.1603,0.1672,0.1972,2.0,2.0,2.3
951852,Simon Ellen,2007,19,NWZ First Vienna FC 1894 U18 / Vienna,Wiener Stadtliga / ÖFB Jugendregionalliga Ost U18 / ÖFB Jugendregionalliga U18,5006,68,0.1258,0.0412,0.167,0.317,2.9,2.9,0.2
1078907,Ivan Bradaric,2007,19,AKA Admira Wacker U18 / AKA FC Flyeralarm Admira U16 / AKA FC Flyeralarm Admira U18 / Admira Wacker,11teamsports 1. Landesliga / ÖFB Jugendliga U16 / ÖFB Jugendliga U18,5175,64,0.0645,0.1024,0.1669,0.3169,3.0,3.0,0.4
